fa_atr,fa_rep,fa_sol,fa_intra_atr_xover4,fa_intra_rep_xover4,fa_intra_sol_xover4,lk_ball,lk_ball_iso,lk_ball_bridge,lk_ball_bridge_uncpl,fa_elec,fa_intra_elec,pro_close,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,dslf_fa13,omega,fa_dun_dev,fa_dun_rot,fa_dun_semi,p_aa_pp,hxl_tors,ref,rama_prepro,total_score,all_cst,corrected_ddg,L_SASA,substrate_SASA,H2O_hbond,O2_hbond,oxy_hbond,cms,cms_per_atom,sc,nlr_dE,nlr_totrms,nlr_SR1_rms,nlr_SR2_rms,nlr_SR3_rms,score_per_res,description
-1482.406,239.518,1060.006,-86.334,80.895,59.376,657.332,1604.724,8.076,56.721,-532.4,-70.254,1.094,-133.004,-71.142,-36.706,-25.116,0.0,70.076,49.376,174.522,293.759,-88.496,37.9,-64.774,48.887,-793.755,2.316,-28.604,0.131,14.392,0.0,1.0,0.0,259.723,6.66,0.767,25.029,0.598,3.197,0.807,0.299,-3.113,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1486.952,240.459,1055.304,-86.821,82.257,58.979,657.021,1602.707,8.143,56.44,-530.683,-68.458,1.055,-132.749,-71.488,-36.527,-25.933,0.0,67.829,49.741,175.588,294.293,-87.842,35.843,-59.208,52.388,-793.276,1.925,-30.221,0.087,13.646,0.0,1.0,0.0,282.239,7.237,0.773,26.353,0.439,2.941,0.416,0.282,-3.111,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1485.925,228.954,1054.328,-86.088,154.456,59.73,658.024,1597.765,7.361,52.403,-530.777,-68.397,1.242,-131.054,-69.079,-36.818,-27.717,0.0,69.184,53.41,165.773,295.795,-91.119,40.13,-65.58,55.787,-757.23,1.817,-24.287,0.055,9.718,0.0,1.0,0.0,310.108,7.951,0.708,-25.067,0.806,2.917,3.561,0.602,-2.97,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1473.877,224.353,1060.485,-85.137,78.96,60.835,656.188,1599.406,7.554,54.131,-525.024,-70.203,1.201,-132.201,-68.11,-32.358,-23.505,0.0,69.901,50.547,168.965,296.61,-91.292,41.653,-70.222,51.609,-775.464,2.268,-22.632,0.117,11.342,0.0,1.0,0.0,280.458,7.191,0.768,12.407,0.989,1.68,1.587,0.377,-3.041,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_4_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1190.854,166.066,911.077,-73.541,60.708,53.947,528.452,1307.901,4.641,29.68,-432.545,-47.538,1.256,-118.584,-47.361,-22.876,-29.471,0.0,42.306,39.347,152.303,245.247,-72.662,30.952,-103.435,42.514,-634.653,7.227,-26.416,0.002,0.894,0.0,1.0,0.0,311.434,7.985,0.739,13.745,0.543,1.254,0.595,1.8,-3.081,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1190.794,166.095,925.753,-76.037,65.045,57.201,527.881,1312.207,4.692,30.651,-440.427,-46.605,1.283,-119.134,-44.976,-23.025,-33.331,0.0,46.152,39.9,156.043,262.092,-71.364,29.058,-120.122,44.212,-627.078,6.481,-27.475,0.001,0.716,0.0,1.0,0.0,313.741,8.045,0.726,8.333,0.6,1.801,0.889,1.727,-3.044,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1190.879,164.369,918.929,-74.612,62.308,56.583,529.138,1313.635,5.042,31.815,-432.626,-51.872,1.319,-118.996,-45.38,-24.09,-27.732,0.0,44.355,38.946,151.782,258.381,-74.388,27.397,-107.541,36.255,-631.232,5.653,-28.649,0.001,0.089,0.0,1.0,0.0,322.91,8.28,0.732,9.707,0.644,1.743,0.685,1.821,-3.064,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1182.394,166.418,906.417,-73.596,62.565,54.955,523.538,1298.986,4.944,31.462,-433.716,-46.916,1.233,-118.644,-45.961,-22.383,-28.815,0.0,42.489,38.636,148.584,258.764,-74.268,28.565,-106.755,36.757,-630.846,6.234,-26.072,0.002,1.044,0.0,1.0,0.0,322.173,8.261,0.691,18.228,0.486,1.753,0.884,1.795,-3.062,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1200.633,172.107,914.686,-75.869,67.766,55.337,526.437,1311.254,4.449,28.805,-426.161,-43.734,1.367,-118.818,-46.638,-21.676,-27.784,0.0,44.289,41.978,148.168,264.472,-75.063,26.551,-117.383,32.678,-633.743,7.063,-26.126,0.007,2.233,0.0,1.0,0.0,318.94,8.178,0.749,10.425,0.732,1.393,3.44,1.771,-3.076,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1190.195,171.867,899.67,-75.315,69.214,55.214,523.343,1296.969,4.013,25.715,-426.035,-46.244,1.335,-118.579,-48.009,-19.486,-28.57,0.0,42.137,40.544,151.109,251.268,-76.716,28.012,-114.388,29.724,-643.748,4.758,-29.55,0.01,6.073,0.0,1.0,0.0,305.506,7.833,0.759,19.232,0.459,1.387,3.129,1.695,-3.125,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1189.2,169.33,896.121,-73.567,65.232,53.361,519.461,1291.977,4.884,31.016,-424.689,-48.587,1.234,-119.154,-46.268,-20.941,-25.466,0.0,47.441,39.28,151.548,247.646,-74.059,25.18,-108.401,41.798,-642.013,3.749,-28.381,0.006,2.587,0.0,1.0,0.0,311.694,7.992,0.764,17.432,0.487,0.643,1.611,1.691,-3.117,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1180.276,169.973,886.166,-74.048,66.188,55.964,520.595,1288.456,4.649,28.547,-432.201,-48.678,1.377,-118.058,-46.851,-21.23,-29.412,0.0,45.146,39.868,149.25,243.253,-72.24,26.251,-98.216,41.426,-641.607,3.512,-29.892,0.005,1.974,0.0,1.0,0.0,310.811,7.97,0.741,19.707,0.478,0.617,0.498,1.701,-3.115,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1193.244,171.293,910.166,-75.283,56.71,56.831,521.647,1300.316,5.505,35.017,-430.64,-50.335,1.242,-120.481,-41.756,-19.347,-27.403,0.0,46.083,36.444,148.059,268.396,-73.018,29.882,-123.268,36.738,-642.533,4.892,-27.853,0.005,2.861,0.0,1.0,0.0,319.403,8.19,0.648,20.376,0.262,0.633,0.736,1.639,-3.119,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1208.167,173.295,915.333,-73.995,54.843,54.42,529.667,1317.997,5.547,37.758,-436.101,-50.057,1.213,-119.959,-42.844,-20.338,-32.307,0.0,47.021,36.966,140.477,273.171,-72.577,27.493,-110.157,42.579,-652.593,5.293,-28.165,0.005,2.896,0.0,1.0,0.0,317.531,8.142,0.657,18.48,0.826,0.42,1.549,1.416,-3.168,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1197.963,172.987,893.255,-74.534,62.232,54.502,523.161,1297.039,4.65,29.107,-427.319,-49.56,1.403,-118.882,-46.588,-20.85,-26.887,0.0,41.285,39.447,138.149,258.064,-72.427,29.772,-106.286,42.996,-652.287,7.121,-28.339,0.004,1.13,0.0,1.0,0.0,309.351,7.932,0.707,16.351,0.801,3.029,3.314,1.685,-3.166,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1188.27,168.593,903.213,-74.423,62.319,55.943,523.713,1296.489,4.628,29.774,-432.209,-48.461,1.208,-118.806,-47.143,-19.954,-26.495,0.0,44.383,41.135,147.184,260.894,-71.564,31.9,-119.768,36.84,-638.354,5.171,-28.423,0.026,8.565,0.0,1.0,0.0,300.264,7.699,0.782,11.884,0.599,3.006,3.066,1.692,-3.099,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1188.017,174.678,901.044,-73.99,61.401,53.643,521.201,1293.955,4.181,27.906,-431.017,-46.429,1.197,-119.715,-45.461,-19.746,-28.895,0.0,43.874,38.387,147.246,249.513,-76.953,28.816,-111.656,35.395,-648.04,5.757,-30.097,0.001,0.806,0.0,1.0,0.0,314.989,8.077,0.71,17.651,0.467,1.642,1.538,1.482,-3.146,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1186.09,169.078,920.613,-73.083,63.889,54.703,524.006,1304.401,4.158,27.647,-430.361,-49.681,1.186,-120.205,-45.572,-19.455,-29.255,0.0,45.866,40.115,151.359,252.476,-74.948,30.595,-122.817,31.468,-633.402,6.912,-24.58,0.003,1.483,0.0,1.0,0.0,321.857,8.253,0.699,13.386,0.449,1.643,0.587,1.691,-3.075,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1186.943,167.53,904.517,-75.327,63.784,55.086,520.479,1294.876,4.005,26.929,-430.402,-51.161,1.159,-120.227,-45.372,-22.715,-26.384,0.0,42.183,41.256,144.615,258.107,-72.608,31.245,-116.125,38.736,-643.536,6.713,-28.084,0.001,0.832,0.0,1.0,0.0,328.569,8.425,0.77,18.955,0.658,1.662,0.887,1.751,-3.124,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1183.077,167.174,919.106,-74.587,64.465,56.205,522.529,1301.919,4.2,28.85,-430.706,-50.6,1.168,-119.57,-46.914,-21.59,-24.996,0.0,41.247,43.073,147.979,265.756,-73.713,31.808,-125.311,35.453,-624.245,5.665,-26.471,0.001,0.836,0.0,1.0,0.0,330.858,8.484,0.724,15.122,0.489,1.664,0.955,1.697,-3.03,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1178.696,168.597,906.476,-76.101,64.12,56.77,519.13,1292.752,4.744,31.013,-424.533,-51.631,1.101,-118.753,-45.401,-22.287,-25.662,0.0,45.189,38.964,149.158,260.92,-74.378,27.9,-111.276,37.141,-620.615,4.252,-22.968,0.023,6.775,0.0,1.0,0.0,311.504,7.987,0.683,7.93,0.607,1.626,0.297,1.741,-3.013,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1175.003,165.342,914.031,-73.654,60.534,55.351,524.006,1299.374,4.668,30.081,-428.681,-52.329,1.069,-119.513,-46.386,-23.075,-26.674,0.0,46.919,38.406,146.701,253.531,-70.182,29.18,-112.893,45.734,-618.899,3.243,-23.267,0.02,6.986,0.0,1.0,0.0,302.098,7.746,0.708,9.093,0.782,1.647,0.36,1.797,-3.004,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1193.856,168.074,906.442,-75.953,65.08,55.805,529.322,1300.879,4.631,30.228,-436.851,-48.238,1.304,-118.487,-46.065,-20.778,-28.201,0.0,41.895,42.287,146.674,264.393,-78.607,29.384,-123.713,38.96,-650.993,6.478,-27.773,0.008,1.996,0.0,1.0,0.0,307.831,7.893,0.747,11.949,0.5,1.476,0.742,1.812,-3.16,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1196.01,165.913,905.89,-76.839,64.378,56.774,532.754,1306.442,4.936,31.956,-434.716,-48.317,1.269,-118.826,-46.057,-21.113,-32.229,0.0,45.425,40.504,148.14,258.266,-80.292,29.465,-113.443,38.049,-651.83,5.371,-28.38,0.017,5.429,0.0,1.0,0.0,311.799,7.995,0.778,9.089,0.649,1.726,0.507,1.696,-3.164,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_4_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1213.299,173.065,908.025,-75.023,64.548,54.469,539.706,1335.975,4.951,35.628,-438.028,-52.342,1.201,-123.958,-45.821,-25.808,-34.621,0.0,30.264,40.456,120.963,272.226,-81.486,25.99,-78.534,57.263,-665.658,4.994,-24.148,0.0,0.098,0.0,1.0,0.0,315.299,8.085,0.642,14.395,0.32,1.691,0.751,1.778,-3.231,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1219.678,176.903,903.93,-74.739,61.728,52.454,539.07,1337.391,4.8,35.079,-437.83,-52.04,1.186,-123.583,-45.414,-25.815,-33.844,0.0,30.964,41.542,119.934,264.688,-81.121,26.178,-71.564,59.129,-673.426,5.223,-24.038,0.0,0.011,0.0,1.0,0.0,309.548,7.937,0.637,24.925,0.888,1.684,0.77,1.745,-3.269,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1209.306,177.627,884.768,-73.474,61.616,51.337,535.085,1321.518,4.564,33.502,-425.823,-54.024,1.203,-123.939,-46.056,-22.532,-27.466,0.0,28.279,42.836,123.035,259.146,-80.139,25.08,-71.955,53.392,-666.18,5.604,-25.413,0.0,-0.0,0.0,1.0,0.0,314.752,8.071,0.654,14.912,0.466,1.635,0.848,1.723,-3.234,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1218.227,178.147,892.468,-74.681,63.404,51.848,538.873,1328.911,4.471,33.052,-433.892,-51.05,1.235,-124.091,-45.887,-25.768,-26.055,0.0,30.453,46.067,120.939,256.839,-81.99,24.332,-67.204,53.781,-669.888,4.797,-26.939,-0.0,-0.0,0.0,1.0,0.0,318.453,8.165,0.669,27.108,0.961,1.633,0.837,1.766,-3.252,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1204.465,173.826,903.208,-74.382,59.132,52.664,540.29,1327.395,4.211,30.234,-448.126,-47.523,1.056,-122.206,-48.087,-24.154,-36.545,0.0,29.486,40.029,127.425,259.716,-83.045,29.231,-86.63,57.46,-677.011,5.372,-25.953,0.002,0.902,0.0,1.0,0.0,301.748,7.737,0.764,13.401,0.433,1.87,1.048,1.721,-3.286,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1203.61,175.282,906.86,-73.759,57.638,52.631,538.769,1329.613,4.146,30.31,-447.014,-46.234,0.967,-122.685,-48.866,-23.69,-29.996,0.0,31.812,39.352,124.093,266.452,-80.014,27.732,-87.95,58.31,-663.311,9.207,-28.402,0.003,0.669,1.0,1.0,0.0,311.711,7.993,0.686,30.533,1.122,1.726,1.655,1.733,-3.22,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1225.849,178.045,912.069,-74.405,61.524,53.272,538.483,1345.296,4.948,37.714,-437.558,-53.336,1.37,-123.522,-45.372,-24.978,-30.15,0.0,30.951,42.554,123.489,264.936,-82.829,24.808,-73.933,59.233,-671.554,5.182,-26.95,0.0,0.006,0.0,1.0,0.0,303.614,7.785,0.693,16.506,0.486,1.586,2.912,1.767,-3.26,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1217.901,174.736,904.144,-73.892,61.123,53.161,533.537,1332.272,4.549,33.472,-426.297,-51.002,1.35,-122.788,-45.241,-26.647,-27.965,0.0,33.73,39.51,124.03,270.055,-80.841,23.748,-78.674,55.814,-658.948,5.237,-26.329,0.001,0.36,0.0,1.0,0.0,329.692,8.454,0.667,15.127,0.898,1.58,2.921,1.77,-3.199,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1216.571,184.255,861.746,-75.009,71.319,50.328,529.706,1306.384,3.885,27.995,-425.852,-44.823,1.013,-123.054,-47.484,-22.512,-25.506,0.0,35.348,39.835,127.266,245.476,-82.235,28.085,-60.475,48.859,-672.0,3.545,-30.867,-0.0,-0.0,0.0,1.0,0.0,327.331,8.393,0.728,19.015,0.584,1.662,2.859,1.755,-3.262,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1217.89,186.599,884.983,-74.18,64.58,50.38,538.001,1325.687,3.906,29.228,-433.0,-48.806,0.946,-123.296,-46.926,-23.05,-27.671,0.0,33.212,42.942,123.967,249.146,-88.658,29.353,-66.786,46.583,-673.964,3.463,-28.242,0.002,0.0,0.0,1.0,0.0,311.048,7.976,0.767,14.896,0.455,1.752,1.054,1.757,-3.272,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1213.42,174.988,886.185,-72.549,55.675,51.845,537.349,1325.833,4.559,33.381,-437.638,-50.341,0.923,-122.533,-47.856,-24.279,-34.1,0.0,30.879,42.865,122.868,252.415,-84.035,24.295,-68.577,49.352,-694.849,4.562,-29.777,0.009,4.979,0.0,1.0,0.0,314.614,8.067,0.692,16.529,0.513,1.746,1.083,1.802,-3.373,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1208.411,172.611,880.928,-72.103,58.908,52.021,536.544,1321.342,4.44,32.359,-434.734,-50.359,0.908,-121.901,-47.221,-24.196,-30.646,0.0,32.542,39.824,122.869,250.94,-86.879,23.611,-64.19,46.649,-686.822,4.879,-29.73,0.006,3.503,0.0,1.0,0.0,320.834,8.227,0.721,17.745,0.421,1.716,1.028,1.794,-3.334,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1223.441,174.089,891.499,-73.376,59.711,51.867,536.672,1332.278,4.093,30.172,-440.485,-48.092,1.119,-122.501,-47.809,-24.54,-31.048,0.0,29.356,46.803,122.009,261.406,-82.991,27.875,-72.138,48.419,-689.44,3.986,-29.702,0.003,1.836,0.0,1.0,0.0,320.043,8.206,0.68,30.489,0.93,1.792,1.243,1.8,-3.347,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1221.33,175.636,896.037,-73.774,61.637,52.571,540.763,1333.637,3.92,28.995,-443.729,-47.442,1.05,-122.842,-47.118,-25.292,-31.461,0.0,31.93,46.364,131.329,258.024,-81.848,23.827,-72.528,48.407,-678.749,3.261,-31.826,0.0,0.0,0.0,1.0,0.0,322.718,8.275,0.708,27.904,1.116,1.762,1.043,1.745,-3.295,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1207.33,176.519,880.828,-73.325,63.932,50.558,536.562,1315.055,4.432,32.428,-437.542,-50.81,1.269,-124.204,-45.862,-29.689,-25.216,0.0,30.7,42.99,124.517,253.28,-81.089,31.075,-77.145,59.987,-675.954,6.025,-28.042,-0.0,-0.0,0.0,1.0,0.0,321.27,8.238,0.732,27.467,1.009,1.69,0.813,1.774,-3.281,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1199.535,176.676,870.797,-73.145,64.571,50.195,533.233,1303.385,4.436,31.342,-431.758,-50.634,1.325,-123.684,-45.309,-28.356,-25.441,0.0,33.078,39.29,120.011,265.664,-80.225,31.236,-75.093,63.221,-658.819,6.268,-27.672,0.0,0.076,0.0,1.0,0.0,326.889,8.382,0.672,16.19,0.665,1.677,0.827,1.782,-3.198,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1213.827,176.746,902.928,-73.808,63.412,52.56,540.559,1332.744,4.3,29.81,-443.59,-47.893,1.274,-122.657,-47.131,-24.451,-28.959,0.0,28.876,41.01,125.569,263.415,-81.272,24.221,-78.427,53.405,-667.559,6.175,-33.95,0.007,4.212,0.0,1.0,0.0,321.707,8.249,0.743,24.343,0.393,1.214,1.68,1.694,-3.241,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1226.168,179.694,908.799,-75.611,63.945,53.532,544.03,1341.078,4.501,30.7,-452.571,-47.847,1.041,-122.457,-47.234,-25.601,-30.853,0.0,29.25,42.849,121.545,270.175,-82.302,23.261,-76.997,52.879,-682.212,6.039,-36.58,0.005,2.989,0.0,1.0,0.0,309.383,7.933,0.761,24.582,0.433,1.26,1.688,1.786,-3.312,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1218.579,176.394,892.075,-74.825,62.34,52.275,534.784,1322.606,4.656,34.644,-434.746,-49.561,1.279,-124.637,-45.645,-28.006,-26.165,0.0,32.192,46.587,120.473,265.643,-83.662,27.575,-80.697,58.191,-677.17,2.589,-29.409,0.001,0.189,1.0,1.0,0.0,329.826,8.457,0.702,10.502,0.551,1.732,1.18,1.696,-3.287,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1221.951,180.498,879.936,-75.101,66.637,52.484,534.237,1318.389,4.494,33.374,-431.099,-49.565,1.271,-124.499,-46.28,-27.581,-24.587,0.0,32.072,48.409,119.287,268.937,-80.977,29.961,-78.651,57.783,-672.685,2.21,-31.096,-0.0,-0.0,1.0,1.0,0.0,320.205,8.21,0.738,12.92,0.415,1.744,1.197,1.697,-3.265,zn_hydrolase_PSZ_H_H_H_1_63_0_1-atomized-bb-False_0_inp_3_0_8_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1510.68,224.946,1043.731,-89.285,77.589,61.425,653.254,1617.119,5.728,39.429,-514.834,-59.276,1.35,-133.267,-74.615,-30.595,-35.916,0.0,46.449,51.845,168.825,265.321,-91.455,39.932,-10.461,67.972,-802.648,3.556,-23.633,0.135,32.472,0.0,1.0,0.0,262.085,6.72,0.703,16.528,0.56,0.51,1.569,1.705,-3.135,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1514.116,226.432,1039.438,-89.164,77.5,60.887,652.334,1614.247,5.827,40.775,-509.905,-58.356,1.292,-133.031,-74.941,-31.895,-34.406,0.0,46.008,49.027,171.309,264.339,-93.316,40.001,-9.329,63.107,-807.763,4.679,-22.985,0.123,26.062,0.0,1.0,0.0,263.474,6.756,0.694,16.028,0.297,0.0,1.536,1.653,-3.155,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1522.439,226.852,1054.748,-89.106,77.671,60.24,657.704,1625.542,5.544,39.918,-517.607,-58.054,1.516,-133.581,-75.88,-29.578,-33.818,0.0,48.975,56.443,180.781,260.33,-89.142,44.036,-18.132,69.013,-794.375,2.169,-24.183,0.11,26.745,0.0,1.0,0.0,270.215,6.929,0.754,15.421,0.266,0.0,1.583,0.412,-3.103,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1515.834,226.703,1044.747,-89.042,76.239,61.419,651.704,1618.859,5.801,41.267,-511.925,-60.341,1.388,-133.274,-75.026,-29.689,-32.029,0.0,50.442,54.615,174.368,261.974,-89.775,43.342,-14.034,68.651,-796.146,3.827,-24.051,0.104,27.472,0.0,1.0,0.0,268.088,6.874,0.705,12.498,0.668,0.0,1.569,1.542,-3.11,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1507.332,222.063,1040.546,-89.071,81.671,61.774,652.919,1615.145,5.675,39.915,-508.178,-61.797,1.33,-132.71,-74.741,-31.119,-32.678,0.0,46.011,47.08,173.665,261.558,-95.159,42.29,-10.217,64.685,-797.763,5.321,-22.921,0.132,31.253,0.0,1.0,0.0,269.932,6.921,0.727,15.75,0.407,0.471,1.575,1.657,-3.116,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1516.083,230.634,1043.676,-89.184,79.042,60.294,655.639,1618.774,5.649,40.664,-508.782,-57.688,1.403,-133.641,-74.575,-31.118,-35.231,0.0,43.907,48.498,176.886,257.543,-92.857,42.558,-9.516,67.325,-797.568,7.171,-23.205,0.123,31.768,0.0,1.0,0.0,266.524,6.834,0.741,13.707,0.316,0.489,1.572,1.685,-3.115,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1519.781,233.247,1056.671,-89.19,76.074,60.949,656.7,1626.56,5.963,42.388,-507.85,-58.918,1.636,-132.634,-73.972,-29.036,-34.301,0.0,50.645,50.802,178.629,264.478,-91.81,44.234,-21.786,67.814,-784.011,4.008,-21.339,0.106,29.501,0.0,1.0,0.0,272.445,6.986,0.729,8.026,0.588,0.394,1.58,1.588,-3.063,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
