N      ['d7', 'd8', 'd17', 'd77']        Energy            Comment
9172	[-173.0, 160.0, -45.0, -3.0]		Rejected due to clashes.
9173	[-161.0, 139.0, -71.0, 135.0]		Rejected due to clashes.
9174	[0.0, -158.0, -138.0, -13.0]		Rejected due to clashes.
9175	[10.0, 23.0, 167.0, 159.0]		Rejected due to clashes.
9176	[101.0, -171.0, -137.0, -34.0]		Rejected due to clashes.
9177	[-10.0, 138.0, -168.0, -160.0]		Rejected due to clashes.
9178	[131.0, -114.0, -180.0, -139.0]		Rejected due to clashes.
9179	[-84.0, 124.0, 141.0, -23.0]		Rejected due to clashes.
9180	[-80.0, -85.0, -52.0, 179.0]		Rejected due to clashes.
9181	[64.0, 49.0, 19.0, -131.0]	-140.769956138747	Rejected due to high energy.
9182	[136.0, -57.0, -16.0, -122.0]	-140.547969555352	Rejected due to high energy.
9183	[-42.0, 56.0, 114.0, -93.0]		Rejected due to clashes.
9184	[-35.0, -100.0, -166.0, 180.0]		Rejected due to clashes.
9185	[-156.0, 54.0, -11.0, -47.0]		Rejected due to clashes.
9186	[-177.0, 107.0, -134.0, -84.0]		Rejected due to clashes.
9187	[2.0, 64.0, 32.0, -24.0]		Rejected due to clashes.
9188	[158.0, 80.0, 132.0, -71.0]	-140.528026253232	Rejected due to high energy.
9189	[39.0, -78.0, -117.0, 99.0]		Rejected due to clashes.
9190	[85.0, 116.0, -141.0, -45.0]		Rejected due to clashes.
9191	[139.0, -59.0, -4.0, -85.0]	-140.586714052391	Rejected due to high energy.
9192	[16.0, -101.0, 95.0, 172.0]		Rejected due to clashes.
9193	[52.0, -67.0, 46.0, 165.0]		Rejected due to clashes.
9194	[-103.0, 112.0, -141.0, -30.0]		Rejected due to clashes.
9195	[-135.0, -14.0, -85.0, -136.0]		Rejected due to clashes.
9196	[-155.0, 79.0, 61.0, 160.0]	-140.755407189219	Rejected due to high energy.
9197	[180.0, 173.0, 10.0, -15.0]		Rejected due to clashes.
9198	[-79.0, -155.0, -45.0, 13.0]		Rejected due to clashes.
9199	[54.0, 139.0, 168.0, 25.0]		Rejected due to clashes.
9200	[-62.0, 80.0, -171.0, -128.0]		Rejected due to clashes.
9201	[78.0, 158.0, -3.0, -163.0]		Rejected due to clashes.
9202	[-61.0, -52.0, -49.0, -86.0]		Rejected due to clashes.
9203	[-59.0, -146.0, -19.0, -42.0]		Rejected due to clashes.
9204	[-48.0, -180.0, -82.0, 29.0]		Rejected due to clashes.
9205	[-101.0, -126.0, 107.0, 178.0]		Rejected due to clashes.
9206	[92.0, -43.0, 130.0, -5.0]		Rejected due to clashes.
9207	[-28.0, -10.0, -165.0, 124.0]		Rejected due to clashes.
9208	[59.0, -147.0, 11.0, -5.0]		Rejected due to clashes.
9209	[-123.0, 165.0, 111.0, 163.0]		Rejected due to clashes.
9210	[-144.0, -68.0, -54.0, -63.0]		Rejected due to clashes.
9211	[57.0, 95.0, -130.0, 180.0]	-140.694854965428	Rejected due to high energy.
9212	[148.0, -68.0, -93.0, 133.0]	-140.696667697937	Rejected due to high energy.
9213	[-102.0, 66.0, 8.0, -69.0]		Rejected due to clashes.
9214	[-170.0, 136.0, -95.0, 11.0]		Rejected due to clashes.
9215	[105.0, -2.0, -86.0, -108.0]		Rejected due to clashes.
9216	[131.0, 111.0, 74.0, -146.0]		Rejected due to clashes.
9217	[-137.0, -125.0, 168.0, 167.0]		Rejected due to clashes.
9218	[172.0, -176.0, -29.0, 86.0]	-140.639727990936	Rejected due to high energy.
9219	[162.0, 39.0, -132.0, 80.0]	-140.490769005244	Rejected due to high energy.
9220	[97.0, 150.0, -165.0, -46.0]		Rejected due to clashes.
9221	[-156.0, 35.0, 146.0, -27.0]		Rejected due to clashes.
9222	[-4.0, 180.0, 8.0, -89.0]		Rejected due to clashes.
9223	[148.0, 82.0, 77.0, -126.0]	-140.620310142428	Rejected due to high energy.
9224	[-132.0, 5.0, 144.0, -171.0]		Rejected due to clashes.
9225	[171.0, -74.0, -7.0, 50.0]	-140.687010666103	Rejected due to high energy.
9226	[105.0, -120.0, 62.0, -124.0]	-140.721791264652	Rejected due to high energy.
9227	[-31.0, 175.0, 11.0, 34.0]		Rejected due to clashes.
9228	[106.0, 25.0, 52.0, 136.0]	-140.713431763872	Rejected due to high energy.
9229	[77.0, 64.0, 173.0, -88.0]		Rejected due to clashes.
9230	[129.0, -133.0, -177.0, -80.0]		Rejected due to clashes.
9231	[-104.0, -51.0, 84.0, 177.0]		Rejected due to clashes.
9232	[-51.0, 116.0, 148.0, 87.0]		Rejected due to clashes.
9233	[-115.0, 137.0, -170.0, 158.0]		Rejected due to clashes.
9234	[-174.0, 77.0, -46.0, -37.0]	-140.619761800459	Rejected due to high energy.
9235	[-110.0, 79.0, 92.0, -180.0]		Rejected due to clashes.
9236	[117.0, -25.0, 93.0, -42.0]	-140.531308843559	Rejected due to high energy.
9237	[-84.0, 145.0, 87.0, 174.0]		Rejected due to clashes.
9238	[2.0, 125.0, 62.0, 138.0]		Rejected due to clashes.
9239	[-67.0, 178.0, 62.0, -111.0]		Rejected due to clashes.
9240	[83.0, 154.0, -89.0, 144.0]	-140.725807884728	Rejected due to high energy.
9241	[156.0, 137.0, -54.0, -25.0]	-140.735453677505	Rejected due to high energy.
9242	[180.0, -139.0, 124.0, -91.0]		Rejected due to clashes.
9243	[72.0, 48.0, 6.0, 43.0]	-140.750203081878	Rejected due to high energy.
9244	[-4.0, 4.0, -34.0, 73.0]		Rejected due to clashes.
9245	[-33.0, 8.0, 90.0, -74.0]		Rejected due to clashes.
9246	[113.0, 148.0, -148.0, -127.0]	-140.60262089452	Rejected due to high energy.
9247	[146.0, -127.0, 156.0, -143.0]		Rejected due to clashes.
9248	[178.0, -78.0, -68.0, 27.0]	-140.729518409604	Rejected due to high energy.
9249	[123.0, -82.0, 35.0, 126.0]	-140.62796258522	Rejected due to high energy.
9250	[139.0, -155.0, 176.0, 125.0]		Rejected due to clashes.
9251	[-54.0, 180.0, 136.0, 5.0]		Rejected due to clashes.
9252	[-68.0, 52.0, -37.0, 164.0]		Rejected due to clashes.
9253	[-89.0, 24.0, 138.0, 64.0]		Rejected due to clashes.
9254	[-45.0, 86.0, -151.0, 94.0]		Rejected due to clashes.
9255	[-129.0, 99.0, 84.0, 158.0]		Rejected due to clashes.
9256	[58.0, -93.0, -101.0, -162.0]		Rejected due to clashes.
9257	[86.0, 87.0, 24.0, -161.0]	-140.773901738991	Rejected due to high energy.
9258	[124.0, -69.0, 134.0, 178.0]	-140.340102006696	Rejected due to high energy.
9259	[-6.0, 84.0, -117.0, 31.0]		Rejected due to clashes.
9260	[20.0, -61.0, -32.0, -51.0]		Rejected due to clashes.
9261	[2.0, -54.0, 95.0, -64.0]		Rejected due to clashes.
9262	[-161.0, 143.0, 94.0, 102.0]	-140.760268680349	Rejected due to high energy.
9263	[158.0, 45.0, -114.0, -140.0]		Rejected due to clashes.
9264	[122.0, 100.0, 115.0, -31.0]		Rejected due to clashes.
9265	[-147.0, 160.0, 151.0, -41.0]		Rejected due to clashes.
9266	[-113.0, 112.0, 64.0, 10.0]		Rejected due to clashes.
9267	[177.0, -144.0, 83.0, 37.0]		Rejected due to clashes.
9268	[174.0, -101.0, -34.0, 22.0]		Rejected due to clashes.
9269	[38.0, 16.0, 75.0, -55.0]	-140.274597636467	Rejected due to high energy.
9270	[-95.0, -1.0, 36.0, 176.0]		Rejected due to clashes.
9271	[116.0, -87.0, -144.0, 82.0]	-140.422527348718	Rejected due to high energy.
9272	[35.0, -79.0, -117.0, -51.0]		Rejected due to clashes.
9273	[-88.0, 107.0, -53.0, -82.0]		Rejected due to clashes.
9274	[68.0, 39.0, -163.0, -148.0]		Rejected due to clashes.
9275	[34.0, -18.0, 174.0, -127.0]		Rejected due to clashes.
9276	[119.0, -77.0, 176.0, 161.0]		Rejected due to clashes.
9277	[-106.0, -100.0, -78.0, 179.0]		Rejected due to clashes.
9278	[125.0, 130.0, -14.0, 108.0]	-140.622160647389	Rejected due to high energy.
9279	[60.0, -162.0, -4.0, -167.0]		Rejected due to clashes.
9280	[62.0, 156.0, -132.0, -96.0]		Rejected due to clashes.
9281	[57.0, 148.0, -100.0, -66.0]		Rejected due to clashes.
9282	[-143.0, 78.0, 177.0, 110.0]		Rejected due to clashes.
9283	[-145.0, -14.0, -3.0, 123.0]		Rejected due to clashes.
9284	[34.0, -156.0, 92.0, 169.0]		Rejected due to clashes.
9285	[51.0, 132.0, 152.0, -161.0]		Rejected due to clashes.
9286	[-31.0, 140.0, 65.0, 154.0]		Rejected due to clashes.
9287	[103.0, -168.0, -95.0, 126.0]	-140.734200292676	Rejected due to high energy.
9288	[83.0, 159.0, 63.0, -103.0]	-140.725407040731	Rejected due to high energy.
9289	[164.0, 169.0, -59.0, -177.0]		Rejected due to clashes.
9290	[143.0, -65.0, 14.0, -170.0]	-140.660932024516	Rejected due to high energy.
9291	[-177.0, 130.0, 41.0, -151.0]	-140.775777427625	Rejected due to high energy.
9292	[-54.0, 137.0, 70.0, -164.0]		Rejected due to clashes.
9293	[8.0, -98.0, -64.0, 54.0]		Rejected due to clashes.
9294	[-168.0, -165.0, -153.0, -158.0]		Rejected due to clashes.
9295	[51.0, -16.0, 90.0, -117.0]		Rejected due to clashes.
9296	[11.0, 45.0, 104.0, -111.0]		Rejected due to clashes.
9297	[-50.0, 20.0, 93.0, 129.0]		Rejected due to clashes.
9298	[131.0, 153.0, -70.0, -135.0]	-140.666619260795	Rejected due to high energy.
9299	[-105.0, 148.0, 78.0, -150.0]		Rejected due to clashes.
9300	[96.0, -138.0, 75.0, -49.0]	-140.783058744585	Rejected due to high energy.
9301	[-51.0, -41.0, -67.0, -159.0]		Rejected due to clashes.
9302	[-115.0, -65.0, -40.0, -14.0]		Rejected due to clashes.
9303	[4.0, 129.0, -114.0, 60.0]		Rejected due to clashes.
9304	[116.0, 108.0, -37.0, 141.0]	-140.730439965535	Rejected due to high energy.
9305	[48.0, 36.0, -10.0, -90.0]	-140.62632051267	Rejected due to high energy.
9306	[76.0, 33.0, 14.0, -5.0]		Rejected due to clashes.
9307	[131.0, 20.0, -21.0, 75.0]	-140.650759214519	Rejected due to high energy.
9308	[176.0, -103.0, -72.0, 31.0]	-140.662386948573	Rejected due to high energy.
9309	[83.0, -22.0, -45.0, -138.0]		Rejected due to clashes.
9310	[-1.0, 102.0, -109.0, -160.0]		Rejected due to clashes.
9311	[64.0, -164.0, -116.0, -5.0]	-140.669881196955	Rejected due to high energy.
9312	[-90.0, 86.0, -69.0, 138.0]		Rejected due to clashes.
9313	[37.0, -26.0, 58.0, -131.0]		Rejected due to clashes.
9314	[153.0, 21.0, -116.0, 80.0]	-140.717001385728	Rejected due to high energy.
9315	[-165.0, 98.0, -61.0, 128.0]		Rejected due to clashes.
9316	[-58.0, -114.0, -17.0, 76.0]		Rejected due to clashes.
9317	[-97.0, -117.0, -146.0, 63.0]		Rejected due to clashes.
9318	[148.0, -126.0, 5.0, 126.0]		Rejected due to clashes.
9319	[-21.0, 80.0, -173.0, 80.0]		Rejected due to clashes.
9320	[-90.0, 11.0, 61.0, -66.0]		Rejected due to clashes.
9321	[68.0, 6.0, 66.0, -132.0]		Rejected due to clashes.
9322	[93.0, 104.0, 30.0, 63.0]	-140.758002044962	Rejected due to high energy.
9323	[-56.0, 176.0, 144.0, 54.0]		Rejected due to clashes.
9324	[127.0, 95.0, 91.0, -14.0]		Rejected due to clashes.
9325	[-174.0, -143.0, 10.0, -59.0]		Rejected due to clashes.
9326	[24.0, 60.0, -41.0, 87.0]		Rejected due to clashes.
9327	[-82.0, 103.0, 87.0, 136.0]		Rejected due to clashes.
9328	[-91.0, -29.0, -153.0, -76.0]		Rejected due to clashes.
9329	[-115.0, -116.0, 109.0, -180.0]		Rejected due to clashes.
9330	[-152.0, -20.0, 130.0, -47.0]	-140.539753353279	Rejected due to high energy.
9331	[98.0, 40.0, 158.0, -140.0]		Rejected due to clashes.
9332	[144.0, -165.0, -6.0, 127.0]		Rejected due to clashes.
9333	[119.0, -154.0, 164.0, 54.0]		Rejected due to clashes.
9334	[88.0, 60.0, -5.0, 101.0]	-140.599542326098	Rejected due to high energy.
9335	[134.0, -16.0, 157.0, -16.0]		Rejected due to clashes.
9336	[-48.0, -75.0, 144.0, 53.0]		Rejected due to clashes.
9337	[-37.0, -103.0, -149.0, 108.0]		Rejected due to clashes.
9338	[-82.0, -172.0, -44.0, 165.0]		Rejected due to clashes.
9339	[82.0, 10.0, 116.0, 114.0]	-140.63640054122	Rejected due to high energy.
9340	[-45.0, -60.0, 69.0, 1.0]		Rejected due to clashes.
9341	[46.0, -68.0, -165.0, 103.0]		Rejected due to clashes.
9342	[-138.0, -50.0, -63.0, -29.0]		Rejected due to clashes.
9343	[99.0, 60.0, -146.0, -36.0]		Rejected due to clashes.
9344	[-59.0, -121.0, 132.0, 160.0]		Rejected due to clashes.
9345	[16.0, -41.0, -40.0, -177.0]		Rejected due to clashes.
9346	[-42.0, -80.0, 67.0, -136.0]		Rejected due to clashes.
9347	[128.0, -71.0, 12.0, 137.0]		Rejected due to clashes.
9348	[-31.0, 180.0, -125.0, -88.0]		Rejected due to clashes.
9349	[-170.0, -21.0, 77.0, -164.0]		Rejected due to clashes.
9350	[69.0, 166.0, 155.0, -5.0]		Rejected due to clashes.
9351	[80.0, -101.0, -127.0, 44.0]	-140.779219143599	Rejected due to high energy.
9352	[27.0, 173.0, -22.0, -75.0]		Rejected due to clashes.
9353	[36.0, 39.0, -103.0, 166.0]	-140.648932590569	Rejected due to high energy.
9354	[-177.0, 50.0, 9.0, 7.0]		Rejected due to clashes.
9355	[93.0, -131.0, -38.0, 144.0]	-140.73287537704	Rejected due to high energy.
9356	[-151.0, -149.0, -18.0, -133.0]		Rejected due to clashes.
9357	[50.0, 116.0, 13.0, 87.0]	-140.620855264947	Rejected due to high energy.
9358	[-123.0, -4.0, -15.0, -78.0]		Rejected due to clashes.
9359	[50.0, 171.0, -41.0, -33.0]		Rejected due to clashes.
9360	[-113.0, -158.0, -82.0, 169.0]		Rejected due to clashes.
9361	[43.0, 53.0, 115.0, -160.0]		Rejected due to clashes.
9362	[-145.0, -129.0, 37.0, 157.0]	-140.638663853531	Rejected due to high energy.
9363	[152.0, 2.0, 168.0, 108.0]		Rejected due to clashes.
9364	[-62.0, 68.0, -35.0, -33.0]		Rejected due to clashes.
9365	[43.0, 65.0, -126.0, -171.0]	-140.705662920219	Rejected due to high energy.
9366	[-48.0, 0.0, 99.0, -66.0]		Rejected due to clashes.
9367	[179.0, -144.0, -106.0, -70.0]	-140.507402037931	Rejected due to high energy.
9368	[-127.0, -47.0, -135.0, 75.0]		Rejected due to clashes.
9369	[-4.0, 4.0, 19.0, 22.0]		Rejected due to clashes.
9370	[90.0, 78.0, 7.0, -161.0]	-140.642912938217	Rejected due to high energy.
9371	[-2.0, -10.0, -24.0, -105.0]		Rejected due to clashes.
9372	[170.0, -141.0, -100.0, -118.0]		Rejected due to clashes.
9373	[162.0, 173.0, -5.0, 145.0]		Rejected due to clashes.
9374	[12.0, -149.0, 52.0, -72.0]		Rejected due to clashes.
9375	[-164.0, 163.0, 110.0, 118.0]	-140.723035804928	Rejected due to high energy.
9376	[42.0, 164.0, -114.0, -92.0]		Rejected due to clashes.
9377	[70.0, 132.0, -86.0, -180.0]		Rejected due to clashes.
9378	[72.0, 13.0, 124.0, 44.0]		Rejected due to clashes.
9379	[11.0, -1.0, -8.0, -33.0]		Rejected due to clashes.
9380	[76.0, 42.0, 156.0, -125.0]		Rejected due to clashes.
9381	[-114.0, 48.0, 94.0, 65.0]		Rejected due to clashes.
9382	[-29.0, 176.0, -146.0, -162.0]		Rejected due to clashes.
9383	[67.0, 82.0, -149.0, -89.0]		Rejected due to clashes.
9384	[-167.0, 69.0, -120.0, -122.0]		Rejected due to clashes.
9385	[55.0, 100.0, 60.0, 166.0]	-140.765383093157	Rejected due to high energy.
9386	[4.0, 75.0, -6.0, -170.0]		Rejected due to clashes.
9387	[-71.0, -179.0, -105.0, 171.0]		Rejected due to clashes.
9388	[17.0, 15.0, -70.0, -137.0]		Rejected due to clashes.
9389	[3.0, 19.0, -4.0, 107.0]		Rejected due to clashes.
9390	[-118.0, -31.0, -174.0, 141.0]		Rejected due to clashes.
9391	[15.0, 136.0, 47.0, -26.0]		Rejected due to clashes.
9392	[-15.0, -61.0, -84.0, -44.0]		Rejected due to clashes.
9393	[154.0, -133.0, -123.0, 0.0]	-140.635135652712	Rejected due to high energy.
9394	[19.0, 31.0, 116.0, -3.0]		Rejected due to clashes.
9395	[-23.0, -47.0, -142.0, -145.0]		Rejected due to clashes.
9396	[-159.0, 130.0, 122.0, -40.0]		Rejected due to clashes.
9397	[-174.0, -113.0, -108.0, 43.0]		Rejected due to clashes.
9398	[23.0, -45.0, 37.0, -12.0]		Rejected due to clashes.
9399	[6.0, -21.0, -125.0, 100.0]		Rejected due to clashes.
9400	[171.0, 105.0, -59.0, 137.0]		Rejected due to clashes.
9401	[19.0, -60.0, -95.0, 180.0]		Rejected due to clashes.
9402	[35.0, 108.0, -29.0, 133.0]		Rejected due to clashes.
9403	[58.0, -175.0, -127.0, 57.0]	-140.66885702459	Rejected due to high energy.
9404	[119.0, 94.0, -166.0, -4.0]		Rejected due to clashes.
9405	[60.0, 171.0, 18.0, 17.0]		Rejected due to clashes.
9406	[-41.0, -149.0, -75.0, 115.0]		Rejected due to clashes.
9407	[19.0, -112.0, -155.0, -37.0]		Rejected due to clashes.
9408	[48.0, 105.0, -141.0, -47.0]		Rejected due to clashes.
9409	[66.0, 56.0, 105.0, -175.0]		Rejected due to clashes.
9410	[-127.0, -152.0, -54.0, -117.0]		Rejected due to clashes.
9411	[22.0, -141.0, 159.0, -60.0]		Rejected due to clashes.
9412	[-101.0, -168.0, 136.0, 68.0]		Rejected due to clashes.
9413	[31.0, 42.0, -24.0, -118.0]		Rejected due to clashes.
9414	[94.0, 21.0, -179.0, -47.0]		Rejected due to clashes.
9415	[36.0, -5.0, -160.0, -94.0]		Rejected due to clashes.
9416	[-2.0, -15.0, -127.0, -155.0]		Rejected due to clashes.
9417	[-140.0, 121.0, -127.0, 73.0]		Rejected due to clashes.
9418	[-54.0, -136.0, 175.0, -87.0]		Rejected due to clashes.
9419	[97.0, -111.0, -66.0, 177.0]	-140.774928303246	Rejected due to high energy.
9420	[39.0, 153.0, -115.0, -124.0]		Rejected due to clashes.
9421	[172.0, 91.0, -141.0, -76.0]		Rejected due to clashes.
9422	[68.0, 119.0, 23.0, -163.0]	-140.703972037205	Rejected due to high energy.
9423	[-180.0, -11.0, 109.0, -162.0]		Rejected due to clashes.
9424	[125.0, 30.0, 34.0, 96.0]		Rejected due to clashes.
9425	[-38.0, -89.0, 83.0, 2.0]		Rejected due to clashes.
9426	[5.0, 152.0, 174.0, -115.0]		Rejected due to clashes.
9427	[-169.0, 39.0, -24.0, -115.0]		Rejected due to clashes.
9428	[80.0, -122.0, 89.0, 8.0]		Rejected due to clashes.
9429	[90.0, 125.0, -144.0, -23.0]		Rejected due to clashes.
9430	[-148.0, 3.0, -105.0, -155.0]		Rejected due to clashes.
9431	[54.0, -74.0, -165.0, -67.0]		Rejected due to clashes.
9432	[137.0, -36.0, -97.0, -180.0]	-140.669893574542	Rejected due to high energy.
9433	[-180.0, -62.0, -30.0, 121.0]	-140.711853397064	Rejected due to high energy.
9434	[-5.0, -66.0, 147.0, -33.0]		Rejected due to clashes.
9435	[-75.0, -45.0, -160.0, -81.0]		Rejected due to clashes.
9436	[162.0, 43.0, 146.0, 11.0]		Rejected due to clashes.
9437	[137.0, -131.0, 32.0, 151.0]		Rejected due to clashes.
9438	[-6.0, -51.0, -21.0, 150.0]		Rejected due to clashes.
9439	[-64.0, 108.0, -111.0, -115.0]		Rejected due to clashes.
9440	[-130.0, -135.0, -15.0, 51.0]		Rejected due to clashes.
9441	[176.0, 51.0, -104.0, 72.0]		Rejected due to clashes.
9442	[-145.0, -2.0, 16.0, 61.0]	-140.599341565192	Rejected due to high energy.
9443	[103.0, -4.0, -142.0, 68.0]		Rejected due to clashes.
9444	[-156.0, -132.0, 72.0, -105.0]	-140.684177909867	Rejected due to high energy.
9445	[-24.0, -14.0, -42.0, 16.0]		Rejected due to clashes.
9446	[-79.0, 112.0, 83.0, 61.0]		Rejected due to clashes.
9447	[-105.0, -144.0, 150.0, 132.0]		Rejected due to clashes.
9448	[-103.0, 99.0, -110.0, -120.0]		Rejected due to clashes.
9449	[27.0, 109.0, -127.0, 54.0]		Rejected due to clashes.
9450	[-48.0, 136.0, -154.0, -150.0]		Rejected due to clashes.
9451	[164.0, -142.0, 0.0, 10.0]		Rejected due to clashes.
9452	[127.0, -2.0, -5.0, -151.0]	-140.407164853953	Rejected due to high energy.
9453	[69.0, -141.0, -25.0, 146.0]	-140.476268288953	Rejected due to high energy.
9454	[175.0, -5.0, -4.0, -114.0]	-140.705620824459	Rejected due to high energy.
9455	[167.0, -49.0, -58.0, 15.0]	-140.693321278856	Rejected due to high energy.
9456	[21.0, -100.0, 18.0, -125.0]		Rejected due to clashes.
9457	[-38.0, 98.0, 52.0, 143.0]		Rejected due to clashes.
9458	[-106.0, 99.0, -156.0, -88.0]		Rejected due to clashes.
9459	[-52.0, 148.0, 122.0, -159.0]		Rejected due to clashes.
9460	[-110.0, -121.0, -113.0, 16.0]		Rejected due to clashes.
9461	[82.0, 49.0, -105.0, 41.0]	-140.77253417745	Rejected due to high energy.
9462	[-134.0, -35.0, 2.0, -75.0]		Rejected due to clashes.
9463	[-37.0, -87.0, 130.0, -138.0]		Rejected due to clashes.
9464	[2.0, 85.0, -165.0, 60.0]		Rejected due to clashes.
9465	[-60.0, 141.0, -177.0, 81.0]		Rejected due to clashes.
9466	[13.0, -22.0, 119.0, 14.0]		Rejected due to clashes.
9467	[80.0, 136.0, -23.0, -100.0]		Rejected due to clashes.
9468	[40.0, -17.0, 129.0, -49.0]		Rejected due to clashes.
9469	[132.0, -146.0, -110.0, -119.0]	-140.764314210804	Rejected due to high energy.
9470	[8.0, 31.0, -38.0, 63.0]		Rejected due to clashes.
9471	[-85.0, -62.0, 165.0, -98.0]		Rejected due to clashes.
9472	[14.0, -50.0, 178.0, -165.0]		Rejected due to clashes.
9473	[-30.0, 16.0, -6.0, -128.0]		Rejected due to clashes.
9474	[179.0, 133.0, -46.0, 57.0]		Rejected due to clashes.
9475	[-124.0, -58.0, -40.0, 125.0]		Rejected due to clashes.
9476	[-153.0, 99.0, -87.0, 107.0]		Rejected due to clashes.
9477	[-77.0, 51.0, -59.0, -65.0]		Rejected due to clashes.
9478	[-178.0, -14.0, -167.0, -25.0]		Rejected due to clashes.
9479	[67.0, -10.0, -89.0, 111.0]	-140.632487046377	Rejected due to high energy.
9480	[102.0, 25.0, -104.0, -1.0]	-140.658294985483	Rejected due to high energy.
9481	[67.0, 66.0, -94.0, -105.0]	-140.766998260743	Rejected due to high energy.
9482	[-17.0, -66.0, -169.0, 45.0]		Rejected due to clashes.
9483	[11.0, 54.0, -2.0, -152.0]		Rejected due to clashes.
9484	[-174.0, -112.0, 160.0, 126.0]		Rejected due to clashes.
9485	[116.0, 18.0, 86.0, -159.0]		Rejected due to clashes.
9486	[68.0, -43.0, -25.0, -59.0]		Rejected due to clashes.
9487	[-45.0, 84.0, -50.0, -44.0]		Rejected due to clashes.
9488	[-43.0, -94.0, -5.0, -83.0]		Rejected due to clashes.
